disease,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
"Luminal A,Luminal B",-0.40461054,0.36495158,-0.18477626,0.28310928,-0.500581,0.11942593,-0.8276765,0.0136185475,0.5188075,-0.07235783,0.30637762,0.73695725,0.42049173,-0.32095677,0.45992783,-0.25749075,0.47986543,-0.12597126,0.39234003,-0.44190538,-0.3398515,-0.13402353,0.25242913,0.47141227,-0.25127536,-0.32468042,0.18161438,-0.48068017,0.25357956,-0.7328983,-0.24555172,-0.5525668,0.032060977,0.1926708,-0.43379757,0.40810832,-0.5188195,-0.27034843,-0.15879421,0.38173717,-0.03919732,-0.52231795,-0.23386256,0.50123245,-0.16444255,-0.08184291,0.5715314,-0.3652546,-0.034799404,-0.7409075,-0.17829269,-0.22611077,-0.20095305,-0.19954477,-0.5215116,0.5825135,-0.16085973,0.09189513,0.3079867,-0.06900261,0.45108685,-0.26598608,-0.16998126,0.56449336,-0.22788852,0.57307696,-0.61548424,0.19132665,0.005254897,-0.4285225,0.15587115,0.020774443,0.078483306,-0.28701538,-0.47170594,0.63823766,-0.71470404,0.518717,0.18511637,-0.32453203,0.38839218,-0.3552577,-0.07162143,0.4941624,-0.019712798,-0.22984736,0.013214985,-0.002618502,0.52892005,0.19653188,-0.20037654,0.56854355,0.7462924,-0.4081891,0.6810159,-0.69229966,-0.24542171,0.19619395,0.08840463,0.11538042,0.13370354,-0.06955343,-0.2511242,0.3703166,0.37727147,0.037053455,-0.25830063,-0.2294688,0.102043465,0.31468862,0.1097166,0.3034735,-0.8073912,-0.14425904,-0.44182023,0.37769672,-0.14057441,-0.59921485,0.22911501,-0.38410443,-0.030994382,0.38691163,-0.06004679,-0.28511697,0.22652316,-0.052194532,-0.034044698,0.1590434
high grade serous papillary ovarian cancer,-0.1343556,0.12060923,-0.06128724,0.09452118,-0.16568105,0.040304706,-0.2737221,0.0043973736,0.17196746,-0.024325691,0.10111061,0.24496628,0.1398892,-0.106542796,0.1521423,-0.08484038,0.15806139,-0.04230249,0.13125008,-0.14734107,-0.112778485,-0.04410603,0.084838666,0.15731114,-0.082708284,-0.10758507,0.05965223,-0.15965506,0.08308934,-0.24367157,-0.08117603,-0.18372189,0.010803548,0.06310753,-0.14409485,0.13548604,-0.17214984,-0.090040825,-0.053248126,0.12626435,-0.011987277,-0.17316711,-0.07751404,0.1673517,-0.05509849,-0.026469886,0.19047154,-0.12233718,-0.011466344,-0.24524274,-0.059065793,-0.07602544,-0.06588588,-0.06678096,-0.1723718,0.19228144,-0.052975476,0.031044226,0.10238113,-0.024088986,0.14862742,-0.087165825,-0.055515524,0.18696646,-0.07597634,0.18983234,-0.204268,0.06276231,0.0012663334,-0.14167434,0.051871177,0.007393733,0.02676226,-0.09435659,-0.15620717,0.21193683,-0.23826484,0.17142032,0.061763193,-0.1076146,0.1281012,-0.11694414,-0.024012918,0.16417019,-0.0069070593,-0.076017335,0.004498832,-0.0009972164,0.17602356,0.06571318,-0.06709022,0.18892287,0.24687046,-0.13446715,0.22441943,-0.22887929,-0.08085379,0.065812595,0.030305453,0.038200293,0.04353421,-0.023716738,-0.08406444,0.122975245,0.12425817,0.012203772,-0.08508404,-0.075841635,0.032235548,0.10396678,0.036565945,0.100890316,-0.2681543,-0.048165284,-0.14721416,0.12444531,-0.04742056,-0.19946535,0.075503536,-0.12671657,-0.00966877,0.12765521,-0.020376012,-0.095280915,0.07477099,-0.016619813,-0.0105403755,0.05144903
infantile hemangioma,-0.56252587,0.5084928,-0.25793487,0.39366108,-0.6973406,0.16587229,-1.152384,0.019644558,0.7213225,-0.10012611,0.42692724,1.0253092,0.5847723,-0.44606367,0.6407189,-0.35886148,0.6681063,-0.17486024,0.5459548,-0.61475265,-0.47234127,-0.18710144,0.35121575,0.6559273,-0.35016495,-0.45261234,0.25321612,-0.6684507,0.3531836,-1.0196979,-0.34240896,-0.7686336,0.043974876,0.26852006,-0.604663,0.5688865,-0.72146064,-0.3757496,-0.22059041,0.5319001,-0.054780316,-0.7277417,-0.32474557,0.69753754,-0.22844802,-0.114312924,0.7952697,-0.5082896,-0.047634922,-1.0317801,-0.24888182,-0.31454602,-0.28003865,-0.27731866,-0.72634155,0.8110793,-0.22443865,0.12747596,0.42806512,-0.09593497,0.6281067,-0.37042835,-0.23689565,0.7863467,-0.31667998,0.79829717,-0.8560191,0.2667058,0.007792381,-0.5969944,0.21631701,0.028455442,0.108899884,-0.39978185,-0.65719414,0.88777703,-0.99471337,0.7224192,0.2571236,-0.4509628,0.5409794,-0.494784,-0.09908531,0.68722326,-0.026891638,-0.32054618,0.017695785,-0.0029741097,0.7358008,0.27308613,-0.2784952,0.7908017,1.0391927,-0.5684275,0.94790065,-0.9639732,-0.34205377,0.27272788,0.12281845,0.16131927,0.18642072,-0.09639666,-0.34920686,0.5147937,0.5253642,0.05078721,-0.35997322,-0.32000268,0.1419049,0.4385565,0.1520614,0.42180353,-1.123285,-0.20021984,-0.6146124,0.5260255,-0.19533283,-0.8337101,0.31939545,-0.53504366,-0.04356307,0.53893167,-0.083084196,-0.396484,0.3158553,-0.07301187,-0.047726717,0.22144113
diffuse large B cell lymphoma,-0.5465372,0.49381128,-0.25033337,0.38239938,-0.6772122,0.16112915,-1.1193106,0.018910728,0.7008472,-0.097371615,0.41460425,0.99594533,0.56807786,-0.43343222,0.6222313,-0.34850407,0.6490085,-0.16990997,0.53019756,-0.59711134,-0.45896462,-0.18162309,0.34104773,0.63705593,-0.3400767,-0.43945044,0.24590106,-0.6494036,0.34310284,-0.99047935,-0.33244616,-0.74665314,0.042867046,0.26081336,-0.58705556,0.5523222,-0.7009302,-0.3650692,-0.21430975,0.5165247,-0.05326441,-0.70667106,-0.31563592,0.6774281,-0.22194606,-0.11100379,0.7724084,-0.49359584,-0.046489462,-1.0020891,-0.2415561,-0.30544996,-0.27199984,-0.269406,-0.7054452,0.7878326,-0.21789615,0.12386956,0.41591942,-0.09307474,0.6101289,-0.3598635,-0.23011495,0.76364166,-0.30768555,0.7752458,-0.8316167,0.25902492,0.0074948682,-0.57977134,0.21026003,0.027705103,0.10578261,-0.38832676,-0.6381938,0.8624266,-0.96605027,0.70164573,0.249847,-0.43822366,0.52543503,-0.48060447,-0.09637339,0.66762936,-0.02622363,-0.31120503,0.017359804,-0.0030529182,0.71472526,0.26531264,-0.27053934,0.7682139,1.0093288,-0.5521465,0.9208628,-0.9362946,-0.3321789,0.2649114,0.11924357,0.15650555,0.18107764,-0.09366668,-0.33918566,0.5001755,0.51032126,0.049549036,-0.34959066,-0.31068775,0.13804844,0.4258727,0.14785138,0.4098316,-1.0911458,-0.19459043,-0.5969933,0.51093966,-0.18972525,-0.80979174,0.31015342,-0.5196574,-0.042269632,0.5234371,-0.08077934,-0.38512245,0.30668283,-0.070897825,-0.04635124,0.21521531
colonic adenomas,-0.60050607,0.54289377,-0.27537048,0.42019433,-0.7444937,0.17701007,-1.2303171,0.020992786,0.7700529,-0.10685112,0.45582417,1.0945219,0.624233,-0.47618276,0.68405086,-0.38316554,0.71334773,-0.18661772,0.5827322,-0.6562086,-0.50423807,-0.19978161,0.3748393,0.7001491,-0.37388632,-0.48320842,0.27038315,-0.713582,0.37714314,-1.0885272,-0.36557576,-0.82051426,0.046921093,0.28674027,-0.64550525,0.6073208,-0.77018714,-0.40109205,-0.23543324,0.5678742,-0.05857974,-0.77692515,-0.3466793,0.74455863,-0.24382462,-0.12210453,0.8489095,-0.5425163,-0.050847806,-1.1015396,-0.2657127,-0.33569905,-0.2990335,-0.2959923,-0.77547616,0.8659655,-0.23964304,0.13603103,0.45695463,-0.10230269,0.67063683,-0.3955556,-0.2529841,0.8395052,-0.33803245,0.8522609,-0.91383064,0.28479567,0.008368539,-0.6373778,0.23090687,0.030326393,0.1161848,-0.42687255,-0.7016256,0.9477242,-1.0618006,0.77128905,0.27445373,-0.4814216,0.577601,-0.52829957,-0.10574738,0.7336176,-0.028666258,-0.34222984,0.018869888,-0.0031539197,0.78545225,0.29148012,-0.2972455,0.8441878,1.1094677,-0.6069198,1.0120752,-1.0291716,-0.36521965,0.29107934,0.13102086,0.17223512,0.19909567,-0.10284264,-0.37272254,0.54954994,0.56094164,0.05421542,-0.3843539,-0.34165457,0.15163915,0.46823084,0.16230941,0.45027065,-1.1991335,-0.21370889,-0.6560695,0.56164426,-0.20845053,-0.88996375,0.34102547,-0.5712612,-0.046569567,0.57540965,-0.08864761,-0.4231978,0.33723542,-0.07801317,-0.051024705,0.23652408
invasive ductal carcinoma,-0.15108502,0.13558888,-0.06874048,0.106124796,-0.18620539,0.045158006,-0.30781788,0.004844296,0.19346993,-0.027359737,0.11370083,0.27525622,0.15719798,-0.119847305,0.17101277,-0.09543302,0.17794119,-0.04748436,0.14721057,-0.16543828,-0.12687035,-0.04957077,0.09504692,0.17656863,-0.093068115,-0.12081898,0.06713949,-0.17949018,0.09364337,-0.27377892,-0.09119297,-0.2064489,0.012216257,0.07109762,-0.1617253,0.15207486,-0.19359352,-0.10119586,-0.059758212,0.14191079,-0.013729438,-0.19450948,-0.0872835,0.18778437,-0.0618445,-0.029874234,0.21385328,-0.13716504,-0.013067725,-0.27568492,-0.06626868,-0.08517182,-0.07421828,-0.07496238,-0.19382514,0.21633132,-0.059552316,0.034803804,0.115121454,-0.02673815,0.16729414,-0.09824186,-0.06259382,0.21009383,-0.08537242,0.21331102,-0.22967742,0.070668116,0.0014761974,-0.15926191,0.058368936,0.008245294,0.02992356,-0.10624919,-0.17551944,0.23823886,-0.26744822,0.1927733,0.0694114,-0.121103734,0.14411864,-0.1316402,-0.027027484,0.18455401,-0.0077576437,-0.085386604,0.0051586702,-0.0012098522,0.19773626,0.07379078,-0.075296134,0.21234028,0.27757686,-0.15135373,0.25266618,-0.257398,-0.09095081,0.073818065,0.03381439,0.042814624,0.049109783,-0.026545014,-0.09431683,0.13829474,0.13987419,0.013892375,-0.0957175,-0.08520552,0.03673927,0.11686838,0.041171264,0.11343691,-0.30137867,-0.054149855,-0.16532326,0.14005636,-0.053127028,-0.22403388,0.08491291,-0.14254233,-0.010968173,0.14360394,-0.022858107,-0.106949784,0.0840385,-0.01881943,-0.012006313,0.05819723
uterus cancer,-0.19938241,0.17920986,-0.09074923,0.13980414,-0.24598889,0.059282012,-0.40675372,0.006452064,0.25546575,-0.0359647,0.15034735,0.36312857,0.20732515,-0.158174,0.22595905,-0.12625667,0.23543745,-0.062439054,0.19380642,-0.21803778,-0.16746105,-0.06560855,0.12494377,0.2326435,-0.12316915,-0.15955222,0.08891665,-0.2368485,0.12411037,-0.36115378,-0.12051673,-0.27233097,0.016045596,0.09424071,-0.21340269,0.20070241,-0.25554103,-0.13341752,-0.078613065,0.18751413,-0.018609032,-0.25681975,-0.115253456,0.2473761,-0.08137775,-0.039761852,0.28188694,-0.18051074,-0.017289361,-0.36418802,-0.08751909,-0.11194639,-0.09834835,-0.09867734,-0.2561686,0.2860351,-0.07880128,0.045674898,0.15186998,-0.034723457,0.2213283,-0.13019988,-0.083046906,0.277484,-0.11251691,0.2817232,-0.3031528,0.0936254,0.0021785796,-0.21046901,0.07697282,0.010642351,0.03915227,-0.14067042,-0.23183313,0.31439462,-0.35249493,0.25479373,0.09145915,-0.15988885,0.19060473,-0.17420977,-0.03555683,0.24351442,-0.010064313,-0.11283038,0.0067560994,-0.0015345186,0.26075915,0.09716374,-0.09910195,0.28015733,0.36676124,-0.20025212,0.33425862,-0.34016398,-0.12033244,0.097098686,0.04417028,0.056554697,0.06522182,-0.034734823,-0.12414413,0.18249935,0.18507682,0.01838074,-0.12664437,-0.11261436,0.049274754,0.15448083,0.054268945,0.14964142,-0.39769572,-0.07133431,-0.21792994,0.18529469,-0.06975699,-0.29541624,0.112333685,-0.18850459,-0.014772632,0.18990506,-0.029955579,-0.14085053,0.111118294,-0.02517777,-0.016210765,0.07745206
Burkitt Lymphoma,-0.3862513,0.3496491,-0.17807873,0.27089408,-0.47963023,0.11440345,-0.7917669,0.014064131,0.49500048,-0.0686028,0.29345906,0.70500934,0.4019677,-0.30608144,0.44061172,-0.24657984,0.45834422,-0.12029474,0.37638322,-0.42312708,-0.32409632,-0.12882559,0.2424898,0.4517281,-0.24048477,-0.31175524,0.17390358,-0.4591874,0.24196169,-0.7012429,-0.23574056,-0.5284217,0.029760145,0.18410157,-0.41679442,0.39207318,-0.49539042,-0.2581767,-0.15183164,0.36587915,-0.036808204,-0.5009675,-0.22244214,0.48058447,-0.15720227,-0.078269385,0.54745924,-0.35059726,-0.031877622,-0.7093296,-0.17174584,-0.21715017,-0.19205795,-0.19086052,-0.4991713,0.556919,-0.15444654,0.08779578,0.2939203,-0.06711406,0.43102077,-0.25375533,-0.1622519,0.5409601,-0.21760549,0.54920274,-0.5879816,0.18301527,0.005339998,-0.41047707,0.14825608,0.01962478,0.075291425,-0.27426016,-0.4521879,0.6100208,-0.6850627,0.49642676,0.17661358,-0.30926207,0.37154084,-0.3395232,-0.06778872,0.47215533,-0.018329598,-0.22077382,0.011599334,-0.0015079543,0.5060804,0.18784127,-0.19172376,0.5434998,0.7141762,-0.3900949,0.6501411,-0.662319,-0.23503654,0.18792947,0.08524664,0.11154958,0.12762704,-0.06654853,-0.24056351,0.35342792,0.36051387,0.034039494,-0.24730462,-0.22032608,0.09574617,0.30161613,0.10407801,0.28963253,-0.7721128,-0.13741416,-0.4228886,0.3610846,-0.13480411,-0.57359374,0.21955982,-0.3675255,-0.02972623,0.37019864,-0.057108715,-0.27297243,0.21732727,-0.049836937,-0.032363582,0.15093382
diffuse large B-cell lymphoma,-0.43394637,0.39324132,-0.20048165,0.3043742,-0.5393625,0.1284684,-0.89014554,0.016061857,0.55614823,-0.076930374,0.3300515,0.7923733,0.45168006,-0.343793,0.49549142,-0.27733028,0.5152467,-0.1350819,0.42309853,-0.4755678,-0.36404222,-0.14503016,0.2725722,0.5077591,-0.2704701,-0.3507301,0.19564763,-0.5159479,0.27201682,-0.78815895,-0.2652093,-0.5938294,0.03320343,0.20702943,-0.46888268,0.44104558,-0.5566016,-0.29003784,-0.17053346,0.4115106,-0.04139844,-0.56342036,-0.24975137,0.5402087,-0.17655955,-0.08809849,0.61535203,-0.39412656,-0.03554634,-0.7975363,-0.19333437,-0.24405639,-0.21601202,-0.21441622,-0.561264,0.62610066,-0.17382659,0.0985292,0.3301793,-0.07546017,0.4845615,-0.2852688,-0.18245825,0.6083269,-0.24440916,0.617609,-0.66072565,0.20582932,0.0061890488,-0.46158513,0.16639973,0.02187846,0.08451279,-0.30840284,-0.50854874,0.6855049,-0.7701166,0.5581953,0.1983301,-0.3473583,0.41776922,-0.38171884,-0.07597463,0.53055507,-0.020404823,-0.24842961,0.012794619,-0.0014300769,0.568745,0.21100806,-0.21539344,0.6107752,0.8029424,-0.43857673,0.73076504,-0.7446529,-0.26436338,0.21116093,0.095792554,0.12565887,0.14355469,-0.0746936,-0.2703307,0.39704117,0.40533406,0.037951082,-0.27814028,-0.24790445,0.10754283,0.33923888,0.11675451,0.3253417,-0.86775047,-0.15426056,-0.47524026,0.40599757,-0.1514611,-0.64467543,0.24698563,-0.41324973,-0.03355274,0.4162849,-0.064016715,-0.30675867,0.24450615,-0.056158453,-0.036488388,0.16962023
Duke A,-0.22410442,0.20170654,-0.10223544,0.15712431,-0.2768287,0.06656214,-0.45762122,0.0074176854,0.28716314,-0.040300094,0.1692399,0.4082989,0.23305432,-0.17775495,0.25429428,-0.14214337,0.26491454,-0.070091456,0.21789013,-0.24512036,-0.18819702,-0.073935226,0.14043829,0.26156163,-0.13866341,-0.17961538,0.100136384,-0.26625112,0.13970451,-0.40608293,-0.13570856,-0.3061757,0.017893955,0.10612124,-0.24020451,0.22592375,-0.2872681,-0.14991874,-0.088291354,0.21105106,-0.021039346,-0.28902686,-0.1294655,0.27815002,-0.091402106,-0.044849537,0.31694973,-0.20293964,-0.019270014,-0.40976736,-0.09860116,-0.12581721,-0.11073355,-0.11085919,-0.28826356,0.32183665,-0.08877173,0.051247194,0.17066598,-0.038962413,0.24905138,-0.1465501,-0.093524314,0.31225833,-0.12641959,0.3170242,-0.3408161,0.10543643,0.002581446,-0.23687442,0.086426,0.011841758,0.043922078,-0.15832904,-0.2609098,0.35347617,-0.39638472,0.2867084,0.102730215,-0.17967106,0.21450934,-0.19606376,-0.03984477,0.27374536,-0.011178127,-0.12705532,0.007435668,-0.0015710264,0.2931709,0.10915149,-0.11133917,0.31496635,0.41265252,-0.22534804,0.37604338,-0.38272357,-0.13547587,0.109091096,0.049572658,0.06377565,0.073476076,-0.038938116,-0.13951463,0.2051165,0.20826834,0.0205047,-0.1425773,-0.12681285,0.05548187,0.17389783,0.06088448,0.16816583,-0.44717717,-0.08008891,-0.24500427,0.20852706,-0.07833913,-0.33215824,0.12648422,-0.21215409,-0.01674393,0.21372081,-0.033557847,-0.1582989,0.12512532,-0.028436253,-0.018350516,0.0872061
thyroid cancer,-0.51803184,0.46836206,-0.23773171,0.36266044,-0.6423427,0.15287621,-1.0613134,0.018210333,0.66419715,-0.09217669,0.3932109,0.9444198,0.5386159,-0.4107423,0.59016806,-0.33050054,0.6151524,-0.16108312,0.5031047,-0.56634754,-0.4349329,-0.17236574,0.32373533,0.6043387,-0.3224622,-0.41700682,0.23317811,-0.6156225,0.325115,-0.9392705,-0.31545323,-0.7079788,0.040410195,0.24721007,-0.5571696,0.52419585,-0.664397,-0.34606755,-0.20322865,0.48995212,-0.050262753,-0.6704399,-0.29894367,0.6427265,-0.21046081,-0.10521223,0.73267156,-0.46843624,-0.043686695,-0.9503367,-0.22937162,-0.2899337,-0.2578198,-0.2554851,-0.66896737,0.7469043,-0.20674425,0.11746296,0.39420578,-0.08862852,0.57834876,-0.3409841,-0.21805584,0.7243544,-0.29167527,0.7353643,-0.78834724,0.2455753,0.0071595903,-0.5498828,0.19915506,0.026237488,0.10041283,-0.3680848,-0.60539716,0.81765103,-0.91648066,0.6653379,0.23680685,-0.41520888,0.49819025,-0.45558766,-0.091201946,0.6329235,-0.024745036,-0.2953217,0.01617941,-0.0026321919,0.6777904,0.25156146,-0.25658143,0.7283571,0.9571101,-0.52340204,0.8727396,-0.8877882,-0.3150191,0.25130534,0.11331155,0.14872289,0.17158005,-0.088855654,-0.32176208,0.47406673,0.48373875,0.046595555,-0.33151507,-0.29480729,0.13028798,0.40395927,0.1399663,0.38844752,-1.0346103,-0.18437493,-0.5661956,0.48437443,-0.18003586,-0.76801527,0.2941713,-0.4927407,-0.04006587,0.49631417,-0.07653516,-0.36528462,0.2909562,-0.06715574,-0.04384929,0.20366897
Basal-like,-0.8834304,0.7999185,-0.4062465,0.6181842,-1.0967935,0.26017255,-1.8118707,0.03165588,1.132925,-0.15667407,0.6716837,1.6109718,0.91850054,-0.7003526,1.0077686,-0.56468225,1.050559,-0.27422145,0.857749,-0.9657474,-0.7416429,-0.29477346,0.55165035,1.0305412,-0.55098134,-0.7122076,0.39860913,-1.0499558,0.55559015,-1.6021879,-0.53893733,-1.207511,0.06836563,0.4225919,-0.9513193,0.895068,-1.1332226,-0.58992803,-0.34612387,0.8367412,-0.086553544,-1.14468,-0.5096028,1.0960115,-0.35847226,-0.18025109,1.2495503,-0.7985666,-0.074017145,-1.6224221,-0.39199656,-0.49398655,-0.4406993,-0.4352983,-1.1422833,1.2753578,-0.3534514,0.19976412,0.6721097,-0.15041898,0.98773044,-0.5826771,-0.37285948,1.2367277,-0.4970972,1.2555153,-1.3447402,0.41978204,0.012883741,-0.9390314,0.33926043,0.04410458,0.17063019,-0.6288811,-1.0337228,1.394712,-1.5631524,1.1361023,0.40347424,-0.70800036,0.8508806,-0.7782097,-0.15502056,1.0794705,-0.041586637,-0.5045733,0.027031178,-0.0039037387,1.1559623,0.428619,-0.43715814,1.242311,1.634014,-0.893949,1.4902135,-1.5157406,-0.53825426,0.42813563,0.19258927,0.2543665,0.2935409,-0.15093392,-0.5483576,0.80840445,0.8262262,0.07897773,-0.5664216,-0.5037066,0.2232529,0.69000685,0.2382585,0.6622754,-1.7649301,-0.31400922,-0.9655063,0.82732886,-0.30650353,-1.3099046,0.50266933,-0.84157,-0.069064,0.84767205,-0.1299456,-0.6226484,0.4971561,-0.11531429,-0.07555089,0.3484062
Kaposi's sarcoma,-0.97714937,0.8850006,-0.4495258,0.683745,-1.2134181,0.2877071,-2.0044367,0.035143528,1.2531337,-0.17319377,0.7431433,1.7819792,1.0159516,-0.7746227,1.1149292,-0.624776,1.1622478,-0.30323666,0.9487715,-1.0682257,-0.82029533,-0.32619765,0.6101592,1.1399115,-0.6096152,-0.78798467,0.44106063,-1.1613667,0.61470425,-1.7722691,-0.5963085,-1.3356616,0.075506784,0.46758327,-1.0525055,0.9902827,-1.2534724,-0.652475,-0.3827796,0.92573625,-0.09584489,-1.2663995,-0.5636052,1.2123471,-0.3964427,-0.19950844,1.382184,-0.88330215,-0.08174369,-1.7948762,-0.43375954,-0.5463671,-0.48761293,-0.4814275,-1.2637279,1.4109323,-0.3911081,0.22087672,0.7433833,-0.16630782,1.0927483,-0.6446678,-0.4125671,1.3682202,-0.549788,1.3890034,-1.4874568,0.46447846,0.014363509,-1.038894,0.37517473,0.048680488,0.18865249,-0.6957773,-1.1436487,1.5427452,-1.7291076,1.2568855,0.44622058,-0.78307724,0.9413699,-0.86097383,-0.17136775,1.1940165,-0.045890737,-0.5582873,0.029774183,-0.004194386,1.278647,0.47403893,-0.48348677,1.374155,1.8076907,-0.98900676,1.6485891,-1.6768531,-0.5955389,0.4735112,0.21294712,0.2815143,0.32482502,-0.16685712,-0.6065012,0.8941565,0.9140852,0.08723636,-0.62669986,-0.5573301,0.24703726,0.7634145,0.26344478,0.73250616,-1.9522911,-0.34724683,-1.067962,0.91531134,-0.33895797,-1.4489461,0.55617625,-0.9310712,-0.0765084,0.93781483,-0.14363717,-0.6886845,0.55008465,-0.1276629,-0.08367666,0.38550055
breast cancer brain metastasis,-0.61089313,0.5523401,-0.2801867,0.4274605,-0.75743103,0.180056,-1.251677,0.021385461,0.78338253,-0.108687855,0.46375448,1.1134938,0.6350388,-0.48440382,0.69594103,-0.3898294,0.7257255,-0.18984103,0.5928394,-0.6675849,-0.51294786,-0.20327818,0.38133344,0.7122901,-0.38039213,-0.49163,0.27509946,-0.7259299,0.38368565,-1.107398,-0.37193787,-0.83472216,0.047702517,0.2917214,-0.65674883,0.61788666,-0.78350997,-0.40802974,-0.23949775,0.5777574,-0.05959582,-0.7904346,-0.35265714,0.75746226,-0.24803181,-0.124235585,0.8636262,-0.5519273,-0.05170261,-1.1206676,-0.27035442,-0.34150833,-0.304243,-0.30111066,-0.78894424,0.8809944,-0.24383134,0.13836394,0.46485683,-0.10407716,0.68227655,-0.40241912,-0.2573814,0.8540934,-0.34386417,0.8670774,-0.929659,0.28974304,0.008543369,-0.64844817,0.23487683,0.030821877,0.11817753,-0.4342999,-0.7138267,0.9641325,-1.0802202,0.7846943,0.27918538,-0.48973882,0.58763534,-0.53746706,-0.10755155,0.74632293,-0.029136598,-0.348204,0.019172687,-0.0031734225,0.7990524,0.29651964,-0.30238575,0.8588129,1.1287271,-0.6174585,1.029627,-1.0470475,-0.37157616,0.296118,0.13328995,0.17525154,0.20256206,-0.10461581,-0.37917578,0.5590498,0.5706889,0.055117067,-0.3910388,-0.34761283,0.15427227,0.47637624,0.16509642,0.45804757,-1.2199078,-0.21739003,-0.66742444,0.5714046,-0.21206044,-0.90538263,0.34696463,-0.5811806,-0.047395267,0.58541507,-0.090159595,-0.4305302,0.3431128,-0.079392344,-0.05192785,0.24062072
Solid-pseudopapillary neoplasm of pancreas,-0.3637792,0.32823956,-0.1663843,0.2547042,-0.45025817,0.107517995,-0.7442513,0.0123882145,0.4663755,-0.065033585,0.27552503,0.66285825,0.37818056,-0.28850722,0.41367176,-0.23152928,0.4312946,-0.113337874,0.35317114,-0.39759874,-0.30548927,-0.12058392,0.22733018,0.424217,-0.2259104,-0.29216838,0.16328236,-0.4322249,0.22780852,-0.65923417,-0.22091936,-0.49697828,0.028715005,0.17312464,-0.39044648,0.3672962,-0.46645746,-0.24312317,-0.14288041,0.34337586,-0.034995425,-0.46993166,-0.2101169,0.451096,-0.14794904,-0.073502354,0.5142399,-0.3288407,-0.031075943,-0.6663404,-0.16051868,-0.20361973,-0.18059613,-0.17954032,-0.46897122,0.5236931,-0.14470744,0.082700446,0.2769104,-0.062399518,0.40546122,-0.23895057,-0.1526905,0.5077789,-0.20493604,0.51551074,-0.5534294,0.17195943,0.0047140573,-0.385398,0.14006804,0.018707747,0.07071167,-0.25796798,-0.4243355,0.5739404,-0.6431451,0.46645296,0.16645738,-0.29167762,0.34919408,-0.3193144,-0.064334564,0.44437543,-0.01769736,-0.20682603,0.011746632,-0.0022152248,0.47577205,0.17680128,-0.18030314,0.5113093,0.67111266,-0.36691037,0.612051,-0.62252194,-0.22068173,0.17659107,0.07975341,0.10393401,0.12008691,-0.062651284,-0.22600752,0.33293143,0.33911708,0.033092227,-0.2322471,-0.20646083,0.09126579,0.28304213,0.09856263,0.2728486,-0.72612756,-0.12969166,-0.39746875,0.33952892,-0.1265934,-0.5390526,0.20604469,-0.34534973,-0.027800126,0.34788617,-0.054013107,-0.2565581,0.20376919,-0.04683684,-0.03048297,0.14265718
